rank,p_sorted,y_sorted,cumulative
696,0.96875,1.0,0.009156250000000029
697,0.96875,1.0,0.009187500000000029
698,0.96875,1.0,0.009218750000000029
699,0.96875,1.0,0.009250000000000029
700,0.96875,1.0,0.009281250000000029
701,0.96875,1.0,0.009312500000000029
702,0.96875,1.0,0.009343750000000029
703,0.96875,1.0,0.00937500000000003
704,0.96875,1.0,0.00940625000000003
705,0.96875,1.0,0.00943750000000003
706,0.96875,1.0,0.00946875000000003
707,0.96875,1.0,0.00950000000000003
708,0.96875,1.0,0.00953125000000003
709,0.96875,1.0,0.00956250000000003
710,0.96875,1.0,0.00959375000000003
711,0.96875,1.0,0.00962500000000003
712,0.96875,1.0,0.00965625000000003
713,0.96875,1.0,0.00968750000000003
714,0.96875,1.0,0.00971875000000003
715,0.96875,1.0,0.00975000000000003
716,0.96875,1.0,0.00978125000000003
717,0.96875,1.0,0.00981250000000003
718,0.96875,1.0,0.00984375000000003
719,0.96875,1.0,0.00987500000000003
720,0.96875,1.0,0.00990625000000003
721,0.96875,1.0,0.00993750000000003
722,0.96875,1.0,0.00996875000000003
723,0.96875,1.0,0.01000000000000003
724,0.96875,1.0,0.01003125000000003
725,0.96875,1.0,0.01006250000000003
726,0.96875,0.0,0.009093750000000029
727,0.96875,1.0,0.009125000000000029
728,0.96875,1.0,0.009156250000000029
729,0.96875,1.0,0.009187500000000029
730,0.96875,1.0,0.009218750000000029
731,0.96875,1.0,0.009250000000000029
732,0.96875,1.0,0.009281250000000029
733,0.96875,1.0,0.009312500000000029
734,0.96875,1.0,0.009343750000000029
735,1.0,1.0,0.009343750000000029
736,1.0,1.0,0.009343750000000029
737,1.0,1.0,0.009343750000000029
738,1.0,1.0,0.009343750000000029
739,1.0,1.0,0.009343750000000029
740,1.0,1.0,0.009343750000000029
741,1.0,1.0,0.009343750000000029
742,1.0,1.0,0.009343750000000029
743,1.0,1.0,0.009343750000000029
744,1.0,1.0,0.009343750000000029
745,1.0,1.0,0.009343750000000029
746,1.0,1.0,0.009343750000000029
747,1.0,1.0,0.009343750000000029
748,1.0,1.0,0.009343750000000029
749,1.0,1.0,0.009343750000000029
750,1.0,1.0,0.009343750000000029
751,1.0,1.0,0.009343750000000029
752,1.0,1.0,0.009343750000000029
753,1.0,1.0,0.009343750000000029
754,1.0,1.0,0.009343750000000029
755,1.0,1.0,0.009343750000000029
756,1.0,1.0,0.009343750000000029
757,1.0,1.0,0.009343750000000029
758,1.0,1.0,0.009343750000000029
759,1.0,1.0,0.009343750000000029
760,1.0,1.0,0.009343750000000029
761,1.0,1.0,0.009343750000000029
762,1.0,1.0,0.009343750000000029
763,1.0,1.0,0.009343750000000029
764,1.0,1.0,0.009343750000000029
765,1.0,1.0,0.009343750000000029
766,1.0,1.0,0.009343750000000029
767,1.0,1.0,0.009343750000000029
768,1.0,1.0,0.009343750000000029
769,1.0,1.0,0.009343750000000029
770,1.0,1.0,0.009343750000000029
771,1.0,1.0,0.009343750000000029
772,1.0,1.0,0.009343750000000029
773,1.0,1.0,0.009343750000000029
774,1.0,1.0,0.009343750000000029
775,1.0,1.0,0.009343750000000029
776,1.0,1.0,0.009343750000000029
777,1.0,1.0,0.009343750000000029
778,1.0,1.0,0.009343750000000029
779,1.0,1.0,0.009343750000000029
780,1.0,1.0,0.009343750000000029
781,1.0,1.0,0.009343750000000029
782,1.0,1.0,0.009343750000000029
783,1.0,1.0,0.009343750000000029
784,1.0,1.0,0.009343750000000029
785,1.0,1.0,0.009343750000000029
786,1.0,1.0,0.009343750000000029
787,1.0,1.0,0.009343750000000029
788,1.0,1.0,0.009343750000000029
789,1.0,1.0,0.009343750000000029
790,1.0,1.0,0.009343750000000029
791,1.0,1.0,0.009343750000000029
792,1.0,1.0,0.009343750000000029
793,1.0,1.0,0.009343750000000029
794,1.0,0.0,0.008343750000000028
795,1.0,1.0,0.008343750000000028
796,1.0,1.0,0.008343750000000028
797,1.0,1.0,0.008343750000000028
798,1.0,1.0,0.008343750000000028
799,1.0,1.0,0.008343750000000028
800,1.0,1.0,0.008343750000000028
801,1.0,1.0,0.008343750000000028
802,1.0,1.0,0.008343750000000028
803,1.0,1.0,0.008343750000000028
804,1.0,1.0,0.008343750000000028
805,1.0,0.0,0.007343750000000028
806,1.0,1.0,0.007343750000000028
807,1.0,1.0,0.007343750000000028
808,1.0,1.0,0.007343750000000028
809,1.0,1.0,0.007343750000000028
810,1.0,1.0,0.007343750000000028
811,1.0,1.0,0.007343750000000028
812,1.0,1.0,0.007343750000000028
813,1.0,1.0,0.007343750000000028
814,1.0,1.0,0.007343750000000028
815,1.0,1.0,0.007343750000000028
816,1.0,1.0,0.007343750000000028
817,1.0,1.0,0.007343750000000028
818,1.0,1.0,0.007343750000000028
819,1.0,1.0,0.007343750000000028
820,1.0,1.0,0.007343750000000028
821,1.0,1.0,0.007343750000000028
822,1.0,1.0,0.007343750000000028
823,1.0,1.0,0.007343750000000028
824,1.0,1.0,0.007343750000000028
825,1.0,1.0,0.007343750000000028
826,1.0,1.0,0.007343750000000028
827,1.0,1.0,0.007343750000000028
828,1.0,1.0,0.007343750000000028
829,1.0,1.0,0.007343750000000028
830,1.0,1.0,0.007343750000000028
831,1.0,1.0,0.007343750000000028
832,1.0,1.0,0.007343750000000028
833,1.0,1.0,0.007343750000000028
834,1.0,1.0,0.007343750000000028
835,1.0,1.0,0.007343750000000028
836,1.0,1.0,0.007343750000000028
837,1.0,1.0,0.007343750000000028
838,1.0,1.0,0.007343750000000028
839,1.0,1.0,0.007343750000000028
840,1.0,1.0,0.007343750000000028
841,1.0,1.0,0.007343750000000028
842,1.0,1.0,0.007343750000000028
843,1.0,1.0,0.007343750000000028
844,1.0,0.0,0.006343750000000028
845,1.0,1.0,0.006343750000000028
846,1.0,1.0,0.006343750000000028
847,1.0,1.0,0.006343750000000028
848,1.0,1.0,0.006343750000000028
849,1.0,1.0,0.006343750000000028
850,1.0,1.0,0.006343750000000028
851,1.0,1.0,0.006343750000000028
852,1.0,1.0,0.006343750000000028
853,1.0,1.0,0.006343750000000028
854,1.0,1.0,0.006343750000000028
855,1.0,1.0,0.006343750000000028
856,1.0,1.0,0.006343750000000028
857,1.0,1.0,0.006343750000000028
858,1.0,1.0,0.006343750000000028
859,1.0,1.0,0.006343750000000028
860,1.0,1.0,0.006343750000000028
861,1.0,1.0,0.006343750000000028
862,1.0,0.0,0.005343750000000028
863,1.0,1.0,0.005343750000000028
864,1.0,1.0,0.005343750000000028
865,1.0,1.0,0.005343750000000028
866,1.0,1.0,0.005343750000000028
867,1.0,1.0,0.005343750000000028
868,1.0,1.0,0.005343750000000028
869,1.0,1.0,0.005343750000000028
870,1.0,1.0,0.005343750000000028
871,1.0,1.0,0.005343750000000028
872,1.0,1.0,0.005343750000000028
873,1.0,1.0,0.005343750000000028
874,1.0,1.0,0.005343750000000028
875,1.0,1.0,0.005343750000000028
876,1.0,0.0,0.004343750000000028
877,1.0,1.0,0.004343750000000028
878,1.0,1.0,0.004343750000000028
879,1.0,1.0,0.004343750000000028
880,1.0,1.0,0.004343750000000028
881,1.0,1.0,0.004343750000000028
882,1.0,1.0,0.004343750000000028
883,1.0,1.0,0.004343750000000028
884,1.0,1.0,0.004343750000000028
885,1.0,1.0,0.004343750000000028
886,1.0,1.0,0.004343750000000028
887,1.0,1.0,0.004343750000000028
888,1.0,1.0,0.004343750000000028
889,1.0,1.0,0.004343750000000028
890,1.0,1.0,0.004343750000000028
891,1.0,1.0,0.004343750000000028
892,1.0,1.0,0.004343750000000028
893,1.0,1.0,0.004343750000000028
894,1.0,1.0,0.004343750000000028
895,1.0,1.0,0.004343750000000028
896,1.0,1.0,0.004343750000000028
897,1.0,1.0,0.004343750000000028
898,1.0,1.0,0.004343750000000028
899,1.0,1.0,0.004343750000000028
900,1.0,1.0,0.004343750000000028
901,1.0,1.0,0.004343750000000028
902,1.0,1.0,0.004343750000000028
903,1.0,0.0,0.003343750000000028
904,1.0,1.0,0.003343750000000028
905,1.0,1.0,0.003343750000000028
906,1.0,1.0,0.003343750000000028
907,1.0,1.0,0.003343750000000028
908,1.0,1.0,0.003343750000000028
909,1.0,1.0,0.003343750000000028
910,1.0,1.0,0.003343750000000028
911,1.0,1.0,0.003343750000000028
912,1.0,1.0,0.003343750000000028
913,1.0,1.0,0.003343750000000028
914,1.0,1.0,0.003343750000000028
915,1.0,1.0,0.003343750000000028
916,1.0,1.0,0.003343750000000028
917,1.0,1.0,0.003343750000000028
918,1.0,1.0,0.003343750000000028
919,1.0,1.0,0.003343750000000028
920,1.0,1.0,0.003343750000000028
921,1.0,1.0,0.003343750000000028
922,1.0,1.0,0.003343750000000028
923,1.0,1.0,0.003343750000000028
924,1.0,1.0,0.003343750000000028
925,1.0,1.0,0.003343750000000028
926,1.0,1.0,0.003343750000000028
927,1.0,1.0,0.003343750000000028
928,1.0,1.0,0.003343750000000028
929,1.0,1.0,0.003343750000000028
930,1.0,1.0,0.003343750000000028
931,1.0,1.0,0.003343750000000028
932,1.0,1.0,0.003343750000000028
933,1.0,1.0,0.003343750000000028
934,1.0,1.0,0.003343750000000028
935,1.0,1.0,0.003343750000000028
936,1.0,1.0,0.003343750000000028
937,1.0,1.0,0.003343750000000028
938,1.0,1.0,0.003343750000000028
939,1.0,1.0,0.003343750000000028
940,1.0,1.0,0.003343750000000028
941,1.0,1.0,0.003343750000000028
942,1.0,1.0,0.003343750000000028
943,1.0,1.0,0.003343750000000028
944,1.0,1.0,0.003343750000000028
945,1.0,0.0,0.002343750000000028
946,1.0,1.0,0.002343750000000028
947,1.0,1.0,0.002343750000000028
948,1.0,1.0,0.002343750000000028
949,1.0,1.0,0.002343750000000028
950,1.0,1.0,0.002343750000000028
951,1.0,1.0,0.002343750000000028
952,1.0,1.0,0.002343750000000028
953,1.0,1.0,0.002343750000000028
954,1.0,1.0,0.002343750000000028
955,1.0,1.0,0.002343750000000028
956,1.0,1.0,0.002343750000000028
957,1.0,1.0,0.002343750000000028
958,1.0,1.0,0.002343750000000028
959,1.0,1.0,0.002343750000000028
960,1.0,1.0,0.002343750000000028
961,1.0,1.0,0.002343750000000028
962,1.0,1.0,0.002343750000000028
963,1.0,1.0,0.002343750000000028
964,1.0,1.0,0.002343750000000028
965,1.0,1.0,0.002343750000000028
966,1.0,1.0,0.002343750000000028
967,1.0,1.0,0.002343750000000028
968,1.0,0.0,0.001343750000000028
969,1.0,1.0,0.001343750000000028
970,1.0,1.0,0.001343750000000028
971,1.0,1.0,0.001343750000000028
972,1.0,1.0,0.001343750000000028
973,1.0,1.0,0.001343750000000028
974,1.0,1.0,0.001343750000000028
975,1.0,1.0,0.001343750000000028
976,1.0,1.0,0.001343750000000028
977,1.0,1.0,0.001343750000000028
978,1.0,1.0,0.001343750000000028
979,1.0,1.0,0.001343750000000028
980,1.0,1.0,0.001343750000000028
981,1.0,1.0,0.001343750000000028
982,1.0,1.0,0.001343750000000028
983,1.0,1.0,0.001343750000000028
984,1.0,1.0,0.001343750000000028
985,1.0,1.0,0.001343750000000028
986,1.0,1.0,0.001343750000000028
987,1.0,1.0,0.001343750000000028
988,1.0,1.0,0.001343750000000028
989,1.0,1.0,0.001343750000000028
990,1.0,1.0,0.001343750000000028
991,1.0,1.0,0.001343750000000028
992,1.0,1.0,0.001343750000000028
993,1.0,1.0,0.001343750000000028
994,1.0,1.0,0.001343750000000028
995,1.0,1.0,0.001343750000000028
996,1.0,1.0,0.001343750000000028
997,1.0,1.0,0.001343750000000028
998,1.0,1.0,0.001343750000000028
999,1.0,1.0,0.001343750000000028
